mm_periodo,aa_periodo,vl_mes,id_periodo_nae,dt_solicitacao,dt_lancamento_sis,id_pessoa_lancamento_sis,dt_cancelado
9,2018,74.00,84,"2018-08-28 07:42:38","2018-09-06 10:46:51",8755,
9,2018,81.40,84,"2018-08-28 07:43:01","2018-09-11 08:58:16",8755,
9,2018,74.00,84,"2018-08-28 07:43:42","2018-09-10 11:06:32",8755,
9,2018,74.00,84,"2018-08-28 07:43:44","2018-09-10 10:29:39",8755,
9,2018,96.20,94,"2018-08-28 07:43:55","2018-09-11 11:09:34",8755,
9,2018,74.00,94,"2018-08-28 07:43:59","2018-09-12 15:37:52",8755,
9,2018,37.00,84,"2018-08-28 07:44:04","2018-09-11 14:49:00",8755,
9,2018,74.00,94,"2018-08-28 07:44:25","2018-09-11 09:09:46",8755,
9,2018,74.00,84,"2018-08-28 07:44:26","2018-09-06 11:50:59",8755,
9,2018,74.00,84,"2018-08-28 07:44:31","2018-09-11 12:54:00",8755,
9,2018,74.00,94,"2018-08-28 07:45:26","2018-09-10 09:48:17",8755,
9,2018,37.00,84,"2018-08-28 07:45:38","2018-09-10 11:36:27",8755,
9,2018,74.00,94,"2018-08-28 07:46:01","2018-09-11 09:59:19",8755,
9,2018,74.00,84,"2018-08-28 07:46:34","2018-09-12 15:37:52",8755,
9,2018,74.00,84,"2018-08-28 07:46:37","2018-09-06 10:55:44",8755,
9,2018,74.00,94,"2018-08-28 07:47:41","2018-09-11 13:18:19",8755,
9,2018,74.00,84,"2018-08-28 07:50:04","2018-09-10 10:40:38",8755,
9,2018,74.00,84,"2018-08-28 07:50:20","2018-09-11 13:18:19",8755,
9,2018,74.00,84,"2018-08-28 07:50:43","2018-09-10 10:29:39",8755,
9,2018,44.40,94,"2018-08-28 07:51:15","2018-09-11 09:37:01",8755,
9,2018,74.00,94,"2018-08-28 07:51:23","2018-09-11 10:07:18",8755,
9,2018,74.00,84,"2018-08-28 07:51:57","2018-09-11 09:37:01",8755,
9,2018,74.00,84,"2018-08-28 07:52:48","2018-09-10 09:15:07",8755,
9,2018,74.00,84,"2018-08-28 07:53:00","2018-09-06 11:50:59",8755,
9,2018,74.00,84,"2018-08-28 07:53:08","2018-09-11 14:33:45",8755,
9,2018,74.00,94,"2018-08-28 07:53:37","2018-09-11 08:42:49",8755,
9,2018,74.00,84,"2018-08-28 07:53:56","2018-09-11 08:50:09",8755,
9,2018,74.00,84,"2018-08-28 07:54:26","2018-09-06 10:55:44",8755,
9,2018,37.00,84,"2018-08-28 07:54:57","2018-09-06 10:55:44",8755,
9,2018,74.00,94,"2018-08-28 07:54:59","2018-09-11 15:09:37",8755,
9,2018,74.00,84,"2018-08-28 07:55:05","2018-09-10 13:22:51",8755,
9,2018,74.00,94,"2018-08-28 07:56:16","2018-09-10 10:40:39",8755,
9,2018,74.00,94,"2018-08-28 07:56:35","2018-09-06 12:39:09",8755,
9,2018,74.00,84,"2018-08-28 07:56:53","2018-09-10 09:26:34",8755,
9,2018,37.00,94,"2018-08-28 07:56:59","2018-09-10 10:01:36",8755,
9,2018,74.00,84,"2018-08-28 07:57:00","2018-09-06 11:25:18",8755,
9,2018,74.00,84,"2018-08-28 07:57:20","2018-09-06 10:16:43",8755,
9,2018,74.00,94,"2018-08-28 07:57:32","2018-09-11 10:07:18",8755,
9,2018,74.00,94,"2018-08-28 07:57:42","2018-09-11 11:53:58",8755,
9,2018,74.00,107,"2018-08-28 07:57:59","2018-09-06 12:39:09",8755,
9,2018,44.40,84,"2018-08-28 07:58:15","2018-09-10 09:26:34",8755,
9,2018,74.00,84,"2018-08-28 07:58:30","2018-09-12 15:16:30",8755,
9,2018,59.20,84,"2018-08-28 07:58:37","2018-09-06 10:55:44",8755,
9,2018,74.00,84,"2018-08-28 07:58:58","2018-09-11 09:59:19",8755,
9,2018,74.00,94,"2018-08-28 07:59:00","2018-09-12 15:43:58",8755,
9,2018,74.00,84,"2018-08-28 07:59:37","2018-09-11 13:45:39",8755,
9,2018,74.00,84,"2018-08-28 07:59:47","2018-09-11 11:53:58",8755,
9,2018,74.00,107,"2018-08-28 08:00:11","2018-09-10 13:31:09",8755,
9,2018,74.00,84,"2018-08-28 08:00:39","2018-09-10 13:13:38",8755,
9,2018,74.00,100,"2018-08-28 08:01:14","2018-09-06 12:25:33",8755,
9,2018,74.00,84,"2018-08-28 08:01:31","2018-09-11 14:25:06",8755,
9,2018,74.00,84,"2018-08-28 08:02:33","2018-09-11 10:27:19",8755,
9,2018,74.00,84,"2018-08-28 08:03:45","2018-09-11 13:26:04",8755,
9,2018,74.00,84,"2018-08-28 08:03:56","2018-09-11 13:10:18",8755,
9,2018,59.20,84,"2018-08-28 08:04:09","2018-09-10 10:40:39",8755,
9,2018,37.00,97,"2018-08-28 08:04:31","2018-09-06 10:16:43",8755,
9,2018,74.00,84,"2018-08-28 08:04:35","2018-09-11 14:57:15",8755,
9,2018,74.00,84,"2018-08-28 08:04:36","2018-09-11 12:09:57",8755,
9,2018,96.20,87,"2018-08-28 08:04:45","2018-09-06 10:55:44",8755,
9,2018,74.00,84,"2018-08-28 08:05:05","2018-09-11 14:57:15",8755,
9,2018,74.00,84,"2018-08-28 08:05:07","2018-09-11 11:53:58",8755,
9,2018,74.00,94,"2018-08-28 08:05:13","2018-09-06 12:39:09",8755,
9,2018,59.20,84,"2018-08-28 08:05:18","2018-09-12 15:28:25",8755,
9,2018,74.00,84,"2018-08-28 08:05:45","2018-09-06 10:55:44",8755,
9,2018,74.00,84,"2018-08-28 08:05:57","2018-09-06 11:50:59",8755,
9,2018,74.00,84,"2018-08-28 08:06:16","2018-09-11 12:09:57",8755,
9,2018,74.00,84,"2018-08-28 08:06:28","2018-09-10 13:13:38",8755,
9,2018,74.00,84,"2018-08-28 08:06:29","2018-09-11 08:50:09",8755,
9,2018,74.00,94,"2018-08-28 08:06:51","2018-09-06 10:07:59",8755,
9,2018,74.00,94,"2018-08-28 08:06:56","2018-09-11 09:09:46",8755,
9,2018,37.00,84,"2018-08-28 08:07:12","2018-09-06 10:07:58",8755,
9,2018,74.00,84,"2018-08-28 08:07:33","2018-09-11 10:27:19",8755,
9,2018,37.00,84,"2018-08-28 08:07:47","2018-09-11 09:09:46",8755,
9,2018,74.00,84,"2018-08-28 08:07:49","2018-09-06 11:50:58",8755,
9,2018,74.00,84,"2018-08-28 08:08:05","2018-09-12 15:06:56",8755,
9,2018,74.00,84,"2018-08-28 08:08:30","2018-09-11 11:45:39",8755,
9,2018,44.40,84,"2018-08-28 08:08:48","2018-09-11 11:01:45",8755,
9,2018,74.00,94,"2018-08-28 08:08:48","2018-09-10 11:06:32",8755,
9,2018,74.00,84,"2018-08-28 08:09:09","2018-09-11 10:35:36",8755,
9,2018,74.00,94,"2018-08-28 08:09:34","2018-09-06 12:39:09",8755,
9,2018,74.00,84,"2018-08-28 08:09:55","2018-09-06 10:55:44",8755,
9,2018,74.00,84,"2018-08-28 08:10:04","2018-09-10 09:35:04",8755,
9,2018,59.20,94,"2018-08-28 08:10:28","2018-09-10 09:15:08",8755,
9,2018,74.00,84,"2018-08-28 08:10:37","2018-09-11 09:59:19",8755,
9,2018,74.00,84,"2018-08-28 08:11:21","2018-09-11 08:42:49",8755,
9,2018,74.00,84,"2018-08-28 08:11:27","2018-09-11 10:35:36",8755,
9,2018,59.20,94,"2018-08-28 08:11:37","2018-09-11 13:54:30",8755,
9,2018,74.00,84,"2018-08-28 08:11:45","2018-09-06 10:46:51",8755,
9,2018,74.00,84,"2018-08-28 08:12:04","2018-09-11 13:10:18",8755,
9,2018,37.00,84,"2018-08-28 08:12:30","2018-09-10 10:01:36",8755,
9,2018,74.00,84,"2018-08-28 08:12:45","2018-09-10 09:15:07",8755,
9,2018,74.00,84,"2018-08-28 08:12:46","2018-09-11 13:38:08",8755,
9,2018,44.40,84,"2018-08-28 08:12:52","2018-09-10 13:13:38",8755,
9,2018,59.20,84,"2018-08-28 08:13:27","2018-09-06 11:25:18",8755,
9,2018,74.00,94,"2018-08-28 08:13:35","2018-09-11 10:35:36",8755,
9,2018,59.20,84,"2018-08-28 08:13:52","2018-09-11 11:53:58",8755,
9,2018,74.00,84,"2018-08-28 08:14:26","2018-09-06 11:25:18",8755,
9,2018,74.00,94,"2018-08-28 08:14:37","2018-09-11 09:59:19",8755,
9,2018,44.40,84,"2018-08-28 08:14:49","2018-09-11 09:44:18",8755,
9,2018,74.00,84,"2018-08-28 08:14:56","2018-09-10 09:35:04",8755,
9,2018,37.00,84,"2018-08-28 08:14:56","2018-09-10 10:40:39",8755,
9,2018,74.00,94,"2018-08-28 08:15:24","2018-09-10 10:01:36",8755,
9,2018,29.60,84,"2018-08-28 08:15:56","2018-09-11 14:57:15",8755,
9,2018,74.00,84,"2018-08-28 08:16:07","2018-09-12 15:06:56",8755,
9,2018,74.00,84,"2018-08-28 08:16:31","2018-09-11 13:26:04",8755,
9,2018,74.00,84,"2018-08-28 08:16:41","2018-09-11 09:44:18",8755,
9,2018,74.00,100,"2018-08-28 08:16:56","2018-09-11 14:57:15",8755,
9,2018,37.00,84,"2018-08-28 08:17:03","2018-09-10 10:01:36",8755,
9,2018,74.00,84,"2018-08-28 08:18:03","2018-09-10 13:22:51",8755,
9,2018,74.00,84,"2018-08-28 08:18:14","2018-09-11 08:50:09",8755,
9,2018,74.00,94,"2018-08-28 08:18:38","2018-09-11 11:53:58",8755,
9,2018,74.00,84,"2018-08-28 08:18:41","2018-09-12 15:16:30",8755,
9,2018,74.00,84,"2018-08-28 08:18:51","2018-09-10 11:06:32",8755,
9,2018,74.00,84,"2018-08-28 08:19:03","2018-09-11 11:38:15",8755,
9,2018,74.00,84,"2018-08-28 08:19:25","2018-09-12 14:53:24",8755,
9,2018,74.00,84,"2018-08-28 08:19:39","2018-09-12 14:53:24",8755,
9,2018,74.00,84,"2018-08-28 08:19:42","2018-09-06 10:46:51",8755,
9,2018,74.00,84,"2018-08-28 08:19:49","2018-09-12 15:43:58",8755,
9,2018,74.00,84,"2018-08-28 08:19:53","2018-09-10 09:26:34",8755,
9,2018,96.20,84,"2018-08-28 08:20:07","2018-09-10 11:36:27",8755,
9,2018,37.00,84,"2018-08-28 08:20:16","2018-09-10 11:36:27",8755,
9,2018,74.00,84,"2018-08-28 08:20:21","2018-09-11 08:58:16",8755,
9,2018,74.00,84,"2018-08-28 08:20:36","2018-09-11 08:50:09",8755,
9,2018,74.00,84,"2018-08-28 08:21:27","2018-09-11 11:09:34",8755,
9,2018,74.00,84,"2018-08-28 08:21:59","2018-09-11 09:09:46",8755,
9,2018,74.00,84,"2018-08-28 08:22:06","2018-09-11 13:45:39",8755,
9,2018,74.00,84,"2018-08-28 08:23:19","2018-09-06 10:16:43",8755,
9,2018,74.00,84,"2018-08-28 08:24:54","2018-09-11 10:07:18",8755,
9,2018,111.00,84,"2018-08-28 08:25:51","2018-09-11 11:01:45",8755,
9,2018,74.00,84,"2018-08-28 08:27:25","2018-09-11 10:35:36",8755,
9,2018,59.20,84,"2018-08-28 08:27:28","2018-09-10 11:36:27",8755,
9,2018,74.00,94,"2018-08-28 08:28:41","2018-09-10 13:31:09",8755,
9,2018,59.20,84,"2018-08-28 08:28:59","2018-09-10 09:35:04",8755,
9,2018,74.00,84,"2018-08-28 08:29:01","2018-09-12 14:53:24",8755,
9,2018,37.00,100,"2018-08-28 08:29:09","2018-09-10 11:06:32",8755,
9,2018,74.00,84,"2018-08-28 08:29:39","2018-09-11 12:09:57",8755,
9,2018,74.00,84,"2018-08-28 08:29:46","2018-09-10 11:36:27",8755,
9,2018,74.00,84,"2018-08-28 08:30:14","2018-09-11 08:42:49",8755,
9,2018,74.00,94,"2018-08-28 08:30:42","2018-09-10 10:29:39",8755,
9,2018,44.40,84,"2018-08-28 08:31:15","2018-09-11 11:09:34",8755,
9,2018,74.00,84,"2018-08-28 08:31:32","2018-09-10 13:31:09",8755,
9,2018,37.00,84,"2018-08-28 08:31:56","2018-09-11 13:45:39",8755,
9,2018,74.00,84,"2018-08-28 08:31:57","2018-09-11 13:38:08",8755,
9,2018,37.00,84,"2018-08-28 08:32:35","2018-09-11 14:33:45",8755,
9,2018,37.00,84,"2018-08-28 08:32:40","2018-09-11 11:45:39",8755,
9,2018,74.00,84,"2018-08-28 08:32:51","2018-09-11 13:18:19",8755,
9,2018,59.20,84,"2018-08-28 08:33:09","2018-09-10 09:48:17",8755,
9,2018,37.00,94,"2018-08-28 08:34:24","2018-09-11 09:44:18",8755,
9,2018,37.00,84,"2018-08-28 08:34:44","2018-09-11 13:45:39",8755,
9,2018,74.00,84,"2018-08-28 08:34:51","2018-09-10 09:48:17",8755,
9,2018,74.00,84,"2018-08-28 08:35:35","2018-09-11 12:54:00",8755,
9,2018,59.20,84,"2018-08-28 08:37:07","2018-09-11 14:49:00",8755,
9,2018,74.00,84,"2018-08-28 08:37:20","2018-09-11 09:28:50",8755,
9,2018,74.00,84,"2018-08-28 08:40:33","2018-09-11 13:45:39",8755,
9,2018,74.00,94,"2018-08-28 08:40:45","2018-09-11 12:09:57",8755,
9,2018,37.00,94,"2018-08-28 08:40:46","2018-09-11 12:46:54",8755,
9,2018,37.00,84,"2018-08-28 08:41:13","2018-09-10 11:24:00",8755,
9,2018,37.00,84,"2018-08-28 08:41:14","2018-09-11 12:54:00",8755,
9,2018,74.00,84,"2018-08-28 08:41:26","2018-09-11 11:09:34",8755,
9,2018,74.00,84,"2018-08-28 08:41:27","2018-09-11 13:45:39",8755,
9,2018,44.40,84,"2018-08-28 08:41:28","2018-09-11 14:33:45",8755,
9,2018,74.00,84,"2018-08-28 08:41:37","2018-09-06 11:50:59",8755,
9,2018,74.00,84,"2018-08-28 08:41:46","2018-09-11 11:09:34",8755,
9,2018,74.00,94,"2018-08-28 08:42:40","2018-09-10 11:24:00",8755,
9,2018,74.00,84,"2018-08-28 08:42:44","2018-09-11 12:09:57",8755,
9,2018,37.00,84,"2018-08-28 08:43:27","2018-09-11 14:33:45",8755,
9,2018,74.00,84,"2018-08-28 08:43:31","2018-09-11 13:10:18",8755,
9,2018,74.00,84,"2018-08-28 08:43:53","2018-09-11 14:49:00",8755,
9,2018,74.00,84,"2018-08-28 08:44:57","2018-09-11 12:54:00",8755,
9,2018,59.20,84,"2018-08-28 08:44:59","2018-09-11 09:28:50",8755,
9,2018,74.00,84,"2018-08-28 08:45:24","2018-09-11 11:09:34",8755,
9,2018,59.20,84,"2018-08-28 08:45:49","2018-09-10 11:36:27",8755,
9,2018,37.00,84,"2018-08-28 08:46:24","2018-09-12 15:06:56",8755,
9,2018,74.00,94,"2018-08-28 08:46:31","2018-09-06 12:39:09",8755,
9,2018,74.00,84,"2018-08-28 08:47:02","2018-09-06 10:16:43",8755,
9,2018,59.20,84,"2018-08-28 08:47:59","2018-09-11 13:10:18",8755,
9,2018,74.00,84,"2018-08-28 08:48:41","2018-09-06 12:25:33",8755,
9,2018,74.00,84,"2018-08-28 08:48:41","2018-09-11 11:45:39",8755,
9,2018,59.20,84,"2018-08-28 08:48:51","2018-09-10 11:06:32",8755,
9,2018,37.00,84,"2018-08-28 08:48:56","2018-09-11 10:07:18",8755,
9,2018,74.00,84,"2018-08-28 08:49:36","2018-09-11 12:54:00",8755,
9,2018,37.00,84,"2018-08-28 08:49:45","2018-09-11 12:09:57",8755,
9,2018,74.00,84,"2018-08-28 08:49:54","2018-09-11 13:54:30",8755,
9,2018,37.00,84,"2018-08-28 08:50:05","2018-09-06 10:55:44",8755,
9,2018,74.00,84,"2018-08-28 08:51:12","2018-09-12 14:53:24",8755,
9,2018,74.00,84,"2018-08-28 08:51:23","2018-09-11 14:49:00",8755,
9,2018,74.00,94,"2018-08-28 08:51:59","2018-09-06 13:31:04",8755,
9,2018,44.40,84,"2018-08-28 08:52:17","2018-09-11 09:09:46",8755,
9,2018,74.00,84,"2018-08-28 08:53:13","2018-09-11 11:45:39",8755,
9,2018,111.00,94,"2018-08-28 08:53:37","2018-09-12 15:37:52",8755,
9,2018,37.00,84,"2018-08-28 08:53:47","2018-09-10 09:15:08",8755,
9,2018,59.20,84,"2018-08-28 08:54:29","2018-09-11 12:09:57",8755,
9,2018,111.00,84,"2018-08-28 08:55:11","2018-09-11 08:42:49",8755,
9,2018,37.00,84,"2018-08-28 08:56:17","2018-09-11 13:18:19",8755,
9,2018,74.00,84,"2018-08-28 08:56:20","2018-09-11 09:09:46",8755,
9,2018,74.00,94,"2018-08-28 08:56:40","2018-09-10 09:26:33",8755,
9,2018,74.00,84,"2018-08-28 08:56:55","2018-09-06 10:16:43",8755,
9,2018,74.00,84,"2018-08-28 08:56:57","2018-09-11 10:07:18",8755,
9,2018,74.00,84,"2018-08-28 08:57:00","2018-09-10 10:40:39",8755,
9,2018,74.00,84,"2018-08-28 08:58:45","2018-09-10 09:48:17",8755,
9,2018,74.00,84,"2018-08-28 08:59:12","2018-09-12 14:53:24",8755,
9,2018,74.00,84,"2018-08-28 08:59:30","2018-09-10 13:22:51",8755,
9,2018,74.00,84,"2018-08-28 08:59:46","2018-09-11 11:01:45",8755,
9,2018,74.00,94,"2018-08-28 09:00:18","2018-09-10 09:15:07",8755,
9,2018,74.00,84,"2018-08-28 09:01:45","2018-09-11 11:01:45",8755,
9,2018,74.00,84,"2018-08-28 09:01:49","2018-09-12 14:53:24",8755,
9,2018,74.00,84,"2018-08-28 09:02:30","2018-09-12 15:06:56",8755,
9,2018,74.00,84,"2018-08-28 09:03:41","2018-09-10 11:06:32",8755,
9,2018,59.20,84,"2018-08-28 09:03:47","2018-09-11 09:44:18",8755,
9,2018,74.00,84,"2018-08-28 09:04:21","2018-09-11 08:50:09",8755,
9,2018,59.20,84,"2018-08-28 09:04:32","2018-09-10 10:01:36",8755,
9,2018,74.00,84,"2018-08-28 09:04:55","2018-09-10 09:15:07",8755,
9,2018,74.00,94,"2018-08-28 09:05:18","2018-09-11 08:58:16",8755,
9,2018,74.00,94,"2018-08-28 09:06:31","2018-09-11 14:33:45",8755,
9,2018,74.00,107,"2018-08-28 09:06:37","2018-09-11 13:26:04",8755,
9,2018,111.00,84,"2018-08-28 09:07:20","2018-09-11 14:25:06",8755,
9,2018,37.00,84,"2018-08-28 09:07:37","2018-09-12 15:16:30",8755,
9,2018,74.00,84,"2018-08-28 09:07:52","2018-09-06 11:25:18",8755,
9,2018,59.20,100,"2018-08-28 09:08:52","2018-09-10 09:15:07",8755,
9,2018,37.00,94,"2018-08-28 09:09:14","2018-09-11 11:53:58",8755,
9,2018,81.40,84,"2018-08-28 09:09:16","2018-09-10 11:24:00",8755,
9,2018,37.00,84,"2018-08-28 09:09:22","2018-09-10 09:15:07",8755,
9,2018,74.00,94,"2018-08-28 09:09:50","2018-09-10 13:22:51",8755,
9,2018,59.20,84,"2018-08-28 09:09:57","2018-09-11 10:35:36",8755,
9,2018,74.00,84,"2018-08-28 09:10:05","2018-09-10 11:24:00",8755,
9,2018,59.20,94,"2018-08-28 09:10:11","2018-09-11 09:59:19",8755,
9,2018,111.00,84,"2018-08-28 09:10:14","2018-09-06 12:39:09",8755,
9,2018,59.20,84,"2018-08-28 09:10:26","2018-09-10 09:26:34",8755,
9,2018,37.00,84,"2018-08-28 09:10:30","2018-09-11 08:42:49",8755,
9,2018,74.00,84,"2018-08-28 09:11:26","2018-09-11 09:37:01",8755,
9,2018,37.00,84,"2018-08-28 09:11:32","2018-09-12 14:53:24",8755,
9,2018,74.00,94,"2018-08-28 09:12:00","2018-09-10 09:48:17",8755,
9,2018,37.00,84,"2018-08-28 09:13:07","2018-09-12 14:53:24",8755,
9,2018,37.00,84,"2018-08-28 09:13:14","2018-09-10 09:35:04",8755,
9,2018,74.00,94,"2018-08-28 09:13:18","2018-09-11 11:09:34",8755,
9,2018,59.20,94,"2018-08-28 09:15:17","2018-09-11 13:26:04",8755,
9,2018,74.00,84,"2018-08-28 09:15:23","2018-09-11 10:07:18",8755,
9,2018,74.00,84,"2018-08-28 09:15:50","2018-09-11 10:35:36",8755,
9,2018,74.00,94,"2018-08-28 09:16:08","2018-09-11 15:09:37",8755,
9,2018,59.20,84,"2018-08-28 09:17:23","2018-09-11 12:46:54",8755,
9,2018,59.20,84,"2018-08-28 09:17:30","2018-09-11 14:49:00",8755,
9,2018,74.00,84,"2018-08-28 09:19:01","2018-09-11 14:25:06",8755,
9,2018,74.00,94,"2018-08-28 09:19:31","2018-09-11 13:26:04",8755,
9,2018,74.00,94,"2018-08-28 09:20:12","2018-09-11 13:10:18",8755,
9,2018,74.00,84,"2018-08-28 09:20:12","2018-09-06 10:07:59",8755,
9,2018,74.00,84,"2018-08-28 09:20:40","2018-09-06 10:07:59",8755,
9,2018,74.00,84,"2018-08-28 09:21:10","2018-09-11 08:50:09",8755,
9,2018,37.00,84,"2018-08-28 09:22:18","2018-09-11 14:33:45",8755,
9,2018,74.00,84,"2018-08-28 09:22:27","2018-09-11 09:28:50",8755,
9,2018,74.00,84,"2018-08-28 09:23:13","2018-09-11 11:53:58",8755,
9,2018,74.00,84,"2018-08-28 09:23:22","2018-09-12 15:43:58",8755,
9,2018,74.00,84,"2018-08-28 09:24:09","2018-09-06 10:16:43",8755,
9,2018,74.00,84,"2018-08-28 09:24:37","2018-09-11 10:07:18",8755,
9,2018,74.00,84,"2018-08-28 09:25:11","2018-09-10 09:26:34",8755,
9,2018,74.00,84,"2018-08-28 09:28:22","2018-09-11 12:46:54",8755,
9,2018,59.20,84,"2018-08-28 09:28:23","2018-09-10 10:29:39",8755,
9,2018,74.00,84,"2018-08-28 09:29:52","2018-09-10 09:48:17",8755,
9,2018,74.00,84,"2018-08-28 09:32:36","2018-09-10 13:31:09",8755,
9,2018,37.00,84,"2018-08-28 09:33:59","2018-09-12 15:43:58",8755,
9,2018,37.00,84,"2018-08-28 09:34:02","2018-09-11 13:54:30",8755,
9,2018,74.00,84,"2018-08-28 09:34:19","2018-09-12 15:16:30",8755,
9,2018,37.00,94,"2018-08-28 09:34:49","2018-09-11 10:35:36",8755,
9,2018,37.00,84,"2018-08-28 09:35:42","2018-09-11 08:50:09",8755,
9,2018,37.00,94,"2018-08-28 09:35:48","2018-09-10 10:29:39",8755,
9,2018,37.00,84,"2018-08-28 09:36:01","2018-09-11 08:58:16",8755,
9,2018,74.00,84,"2018-08-28 09:36:37","2018-09-11 13:26:04",8755,
9,2018,59.20,107,"2018-08-28 09:39:00","2018-09-10 10:29:39",8755,
9,2018,37.00,94,"2018-08-28 09:39:08","2018-09-11 11:45:39",8755,
9,2018,74.00,94,"2018-08-28 09:40:27","2018-09-06 10:55:44",8755,
9,2018,59.20,94,"2018-08-28 09:40:57","2018-09-11 10:07:18",8755,
9,2018,74.00,84,"2018-08-28 09:41:13","2018-09-06 12:25:33",8755,
9,2018,59.20,84,"2018-08-28 09:42:10","2018-09-10 09:35:04",8755,
9,2018,74.00,84,"2018-08-28 09:42:59","2018-09-11 14:49:00",8755,
9,2018,74.00,87,"2018-08-28 09:43:09","2018-09-10 10:01:36",8755,
9,2018,37.00,97,"2018-08-28 09:43:32","2018-09-11 09:09:46",8755,
9,2018,59.20,84,"2018-08-28 09:43:41","2018-09-11 10:27:19",8755,
9,2018,74.00,107,"2018-08-28 09:43:57","2018-09-11 09:37:01",8755,
9,2018,74.00,84,"2018-08-28 09:45:02","2018-09-06 10:46:51",8755,
9,2018,74.00,84,"2018-08-28 09:45:23","2018-09-10 10:29:39",8755,
9,2018,59.20,84,"2018-08-28 09:45:24","2018-09-10 09:15:07",8755,
9,2018,37.00,84,"2018-08-28 09:45:26","2018-09-12 15:16:30",8755,
9,2018,37.00,84,"2018-08-28 09:45:33","2018-09-12 15:28:24",8755,
9,2018,74.00,107,"2018-08-28 09:45:43","2018-09-11 09:59:19",8755,
9,2018,74.00,84,"2018-08-28 09:48:26","2018-09-11 14:49:00",8755,
9,2018,74.00,84,"2018-08-28 09:48:52","2018-09-11 13:38:08",8755,
9,2018,44.40,84,"2018-08-28 09:49:05","2018-09-11 13:26:04",8755,
9,2018,74.00,84,"2018-08-28 09:49:31","2018-09-11 10:27:19",8755,
9,2018,74.00,94,"2018-08-28 09:49:34","2018-09-10 09:15:07",8755,
9,2018,74.00,84,"2018-08-28 09:49:37","2018-09-11 11:09:34",8755,
9,2018,74.00,84,"2018-08-28 09:50:47","2018-09-11 11:45:39",8755,
9,2018,37.00,84,"2018-08-28 09:52:01","2018-09-11 11:53:58",8755,
9,2018,74.00,84,"2018-08-28 09:52:16","2018-09-11 14:57:15",8755,
9,2018,74.00,94,"2018-08-28 09:52:33","2018-09-11 10:07:18",8755,
9,2018,74.00,84,"2018-08-28 09:53:22","2018-09-11 12:46:54",8755,
9,2018,74.00,94,"2018-08-28 09:53:23","2018-09-11 10:35:36",8755,
9,2018,37.00,84,"2018-08-28 09:53:54","2018-09-10 13:31:08",8755,
9,2018,66.60,84,"2018-08-28 09:54:57","2018-09-12 14:53:24",8755,
9,2018,44.40,84,"2018-08-28 09:55:18","2018-09-10 09:35:04",8755,
9,2018,74.00,94,"2018-08-28 09:56:23","2018-09-11 11:53:58",8755,
9,2018,74.00,84,"2018-08-28 09:57:59","2018-09-11 08:42:49",8755,
9,2018,74.00,84,"2018-08-28 09:58:09","2018-09-11 12:09:57",8755,
9,2018,74.00,84,"2018-08-28 09:58:18","2018-09-11 14:49:00",8755,
9,2018,111.00,96,"2018-08-28 09:58:20","2018-09-11 12:09:57",8755,
9,2018,74.00,84,"2018-08-28 09:58:39","2018-09-11 14:57:15",8755,
9,2018,111.00,84,"2018-08-28 09:58:55","2018-09-12 15:28:25",8755,
9,2018,37.00,94,"2018-08-28 09:58:57","2018-09-11 13:18:19",8755,
9,2018,74.00,94,"2018-08-28 10:00:13","2018-09-06 10:55:44",8755,
9,2018,74.00,84,"2018-08-28 10:00:21","2018-09-11 10:35:36",8755,
9,2018,74.00,94,"2018-08-28 10:00:29","2018-09-11 13:18:19",8755,
9,2018,74.00,107,"2018-08-28 10:01:01","2018-09-11 13:10:18",8755,
9,2018,44.40,84,"2018-08-28 10:01:15","2018-09-06 12:39:09",8755,
9,2018,74.00,84,"2018-08-28 10:01:20","2018-09-11 11:01:45",8755,
9,2018,59.20,94,"2018-08-28 10:03:05","2018-09-11 09:28:50",8755,
9,2018,59.20,84,"2018-08-28 10:03:32","2018-09-11 15:09:37",8755,
9,2018,74.00,84,"2018-08-28 10:04:18","2018-09-11 08:42:49",8755,
9,2018,74.00,84,"2018-08-28 10:04:36","2018-09-11 13:54:30",8755,
9,2018,74.00,84,"2018-08-28 10:04:49","2018-09-11 14:57:15",8755,
9,2018,74.00,84,"2018-08-28 10:04:51","2018-09-10 13:22:51",8755,
9,2018,74.00,94,"2018-08-28 10:05:47","2018-09-12 15:06:56",8755,
9,2018,37.00,84,"2018-08-28 10:06:22","2018-09-11 11:38:15",8755,
9,2018,74.00,107,"2018-08-28 10:07:35","2018-09-10 09:35:04",8755,
9,2018,111.00,94,"2018-08-28 10:07:56","2018-09-10 13:13:38",8755,
9,2018,74.00,94,"2018-08-28 10:08:12","2018-09-11 13:54:30",8755,
9,2018,59.20,84,"2018-08-28 10:08:12","2018-09-10 11:36:27",8755,
9,2018,74.00,84,"2018-08-28 10:09:58","2018-09-10 11:24:00",8755,
9,2018,74.00,84,"2018-08-28 10:10:16","2018-09-06 11:50:59",8755,
9,2018,74.00,84,"2018-08-28 10:11:28","2018-09-10 11:06:32",8755,
9,2018,74.00,94,"2018-08-28 10:11:54","2018-09-10 10:29:39",8755,
9,2018,37.00,94,"2018-08-28 10:12:31","2018-09-10 13:31:08",8755,
9,2018,74.00,84,"2018-08-28 10:12:47","2018-09-11 08:58:16",8755,
9,2018,37.00,94,"2018-08-28 10:12:55","2018-09-12 15:37:52",8755,
